stat_id;date;value;method;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;02.09.2019;77.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;03.09.2019;77.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;04.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;05.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;06.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;07.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;08.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;09.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;10.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;11.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;12.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;13.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;14.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;15.09.2019;79.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;16.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;17.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;18.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;19.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;20.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;21.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;22.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;23.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
REDMINE_KANCL_NEWOPENTICKETS_COUNT;24.09.2019;78.0;Prumerne stari otevrenych podani (po 1.1.2019) slozky Kancelar strany, REST dotazem do Redmine;
